hz,stop,tgt,bp,bp_train,bp_test,t_test,win%,stop%,tp%,wick%,dbp,sh_train,sh_test,arm
T+1,2%,15%,4.26893280908628,-6.555204293908235,21.971072112226626,1.2060387657664782,22.61111111111111,76.27777777777777,4.166666666666666,38.82010196649672,-29.54719237469345,-0.1552786595348746,0.35062471505371634,tape
T+1,2%,20%,6.317530376732013,-2.257248675731027,20.340997729003174,1.0962515371988635,22.444444444444443,76.44444444444444,1.8333333333333333,38.95348837209303,-27.498594807047706,-0.06181860340235712,0.29904284180451346,tape
T+1,2%,0.5xEM,-23.136296295354786,-24.117271224284824,-21.5319785858162,-2.6011128136885744,50.0,49.833333333333336,49.72222222222222,40.356744704570794,-56.952421479134486,-1.191816596946454,-0.5907744570609798,tape
T+1,2%,1xEM,-8.94908229975535,-14.059390935955028,-0.5915204452384493,-0.05183806195086945,39.44444444444444,60.16666666666667,37.388888888888886,39.88919667590028,-42.76520748353505,-0.5429540292392951,0.051500991090532355,tape
T+1,2%,1.5xEM,-6.4275275965064225,-15.074197572342166,7.713512466463591,0.5768242923495588,32.94444444444444,66.38888888888889,28.444444444444443,38.99581589958159,-40.243652780286126,-0.44017614675277583,0.2088193034930858,tape
T+1,3%,-,-4.949054718812446,-11.244652065098286,5.346966124234817,0.24638861120657768,29.61111111111111,67.22222222222223,0.0,33.47107438016529,-38.765179902592145,-0.11119004368538868,-0.040931978184702976,tape
T+1,3%,5%,-0.7404229705781017,-12.301016771751152,18.166141122994784,1.2209745738607938,40.05555555555556,57.88888888888889,36.11111111111111,33.87715930902112,-34.5565481543578,-0.32672278671145566,0.2817314419879998,tape
T+1,3%,8%,2.9794727312599703,-6.857318950891922,19.066875819054488,1.0494858790850103,33.33333333333333,63.72222222222222,21.666666666666668,33.91455972101134,-30.836652452519722,-0.1643590905664263,0.23343629084048018,tape
T+1,3%,10%,1.1929534640168535,-8.518367909901519,17.075158404963876,0.8734204013194763,31.444444444444446,65.5,15.11111111111111,33.33333333333333,-32.62317171976285,-0.16785715925545597,0.1752268191459472,tape
T+1,3%,15%,-1.1733708102898457,-9.870003995974193,13.049380680792742,0.6183551819606479,30.055555555555557,66.83333333333333,5.333333333333334,33.33333333333333,-34.98949599406955,-0.14196291910205117,0.0996030945252196,tape
T+1,3%,20%,-0.009753003201735173,-6.679413050677516,10.898021920708137,0.5065957613347227,29.833333333333336,67.0,2.166666666666667,33.499170812603644,-33.82587818698144,-0.07872034477647039,0.08603580879406279,tape
T+1,3%,0.5xEM,-27.90159326962698,-27.6191698778119,-28.363477498993667,-2.7711649339578925,58.77777777777777,40.666666666666664,58.38888888888889,35.38251366120219,-61.71771845340666,-1.111448607577171,-0.624875386038797,tape
T+1,3%,1xEM,-13.882500075232215,-17.489026829414936,-7.984271108289179,-0.5823749844978018,47.888888888888886,50.888888888888886,44.55555555555556,34.60698689956332,-47.698625259011905,-0.5254537078272532,-0.1187710688761519,tape
T+1,3%,1.5xEM,-12.080747896129504,-19.56599386456238,0.1608622747921969,0.010213507439798304,41.388888888888886,56.777777777777786,34.44444444444444,34.148727984344426,-45.8968730799092,-0.46443718662532335,0.012001020827570165,tape
T+1,5%,-,-26.87550471022536,-42.95736034688719,-0.574724701219092,-0.021704811644756652,38.0,52.11111111111111,0.0,27.078891257995735,-60.69162989400504,-0.5677234174842662,-0.10481230923647238,tape
T+1,5%,5%,-23.558462606623888,-39.6792428698432,2.8059759790510412,0.1521786951060645,48.66666666666667,44.333333333333336,42.5,27.56892230576441,-57.37458779040357,-0.8355000306160056,0.004191743541584253,tape
T+1,5%,8%,-20.96292654052963,-39.89643478349814,10.001537159903501,0.4518522348207763,41.72222222222222,49.166666666666664,25.5,27.45762711864407,-54.77905172430929,-0.7564949924558626,0.06959092820352732,tape
T+1,5%,10%,-21.39684669227332,-40.75753491242981,10.26624077758731,0.4337761865832709,39.83333333333333,50.55555555555556,17.77777777777778,27.032967032967033,-55.212971876053,-0.7206795683872207,0.0498454738686703,tape
T+1,5%,15%,-22.778396320607808,-40.225632654255946,5.755370860482939,0.22593385975098615,38.388888888888886,51.77777777777778,6.444444444444445,27.038626609442062,-56.59452150438749,-0.6075709064001655,-0.004922017829638278,tape
T+1,5%,20%,-20.44431759662515,-36.96426728330576,6.572935404871538,0.2523824106596339,38.27777777777778,51.83333333333333,2.555555555555556,27.116827438370844,-54.26044278040483,-0.5318193015109572,0.023109514457911214,tape
T+1,5%,0.5xEM,-41.328068618019344,-46.47256920523849,-32.914588155466205,-2.5085358730648015,67.55555555555556,29.388888888888886,66.66666666666666,28.733459357277884,-75.14419380179903,-1.3968455568987204,-0.5444491471802215,tape
T+1,5%,1xEM,-31.844716437892487,-42.194410807552465,-14.91849592411474,-0.8688481331491982,56.72222222222222,38.22222222222222,51.55555555555556,28.197674418604652,-65.66084162167215,-1.0162831942980988,-0.15534230890090517,tape
T+1,5%,1.5xEM,-30.250598193852568,-46.902077801080395,-3.018236962119779,-0.15414134898617787,50.5,43.166666666666664,40.61111111111111,27.28442728442728,-64.06672337763224,-0.9320998903186313,-0.015187707306131079,tape
T+1,8%,-,-12.120176046497035,-28.67602400940316,14.955786141740367,0.49903919608504,46.0,29.888888888888886,0.0,20.44609665427509,-45.93630123027675,-0.3040670050860666,0.05640469199762951,tape
T+1,8%,5%,-10.959299645742036,-27.673309618656077,16.375325741878733,0.7542620878236324,56.777777777777786,25.38888888888889,48.388888888888886,20.787746170678336,-44.77542482952174,-0.5027542916132993,0.18211737679759124,tape
T+1,8%,8%,-7.839702770996501,-28.162600077762573,25.397012150903503,0.9934675028716355,49.72222222222222,28.333333333333332,28.77777777777778,20.588235294117645,-41.655827954776186,-0.47747573810880484,0.20861766854782063,tape
T+1,8%,10%,-9.0396018924958,-31.04600949101653,26.95037949483606,0.9950672097812385,47.77777777777778,28.999999999999996,19.944444444444446,20.114942528735632,-42.8557270762755,-0.46456600553783767,0.20552151588473125,tape
T+1,8%,15%,-9.701745117294447,-28.388935914288805,20.859883170030148,0.7234914546028911,46.33333333333333,29.666666666666668,7.166666666666667,20.411985018726593,-43.51787030107415,-0.35489974383393924,0.13757738246450057,tape
T+1,8%,20%,-5.802862868873077,-22.882339703403797,22.129458689210104,0.7532144671294518,46.27777777777778,29.666666666666668,2.7777777777777777,20.411985018726593,-39.61898805265278,-0.26473258896054663,0.16828423121033903,tape
T+1,8%,0.5xEM,-33.577893443941605,-38.706980086279245,-25.18962143883014,-1.6057494010497126,74.55555555555556,16.5,73.27777777777777,19.865319865319865,-67.3940186277213,-0.9952062638950425,-0.21457858585587405,tape
T+1,8%,1xEM,-17.71420500560378,-24.99662821890821,-5.8042976421176355,-0.2875224820267454,64.72222222222223,21.38888888888889,57.88888888888889,20.51948051948052,-51.53033018938348,-0.5350720710269556,0.07155815598085802,tape
T+1,8%,1.5xEM,-15.320729096799612,-28.43850551451917,6.132501150041892,0.26939672845523954,58.5,24.38888888888889,45.666666666666664,20.50113895216401,-49.136854280579314,-0.49057234992141424,0.15830206326931284,tape
T+1,12%,-,0.29259627525609994,-7.854771101237505,13.617060930517228,0.41058910513211555,49.94444444444445,15.166666666666668,0.0,14.285714285714285,-33.523528908523595,-0.047709400777986716,-0.012789117656250298,tape
T+1,12%,5%,-1.513723378851032,-9.234292067367072,11.112741079527323,0.4530823883135025,60.611111111111114,12.722222222222221,50.83333333333333,14.847161572052403,-35.32984856263074,-0.22367311095888437,0.05556086748485267,tape
T+1,12%,8%,6.890334943943315,-3.8246864929365327,24.414023003964964,0.8580256636307088,53.77777777777778,14.000000000000002,30.777777777777775,13.88888888888889,-26.925790239836367,-0.12820057709528496,0.13558973231165358,tape
T+1,12%,10%,5.277957641262009,-8.792170604693023,28.28869446517383,0.9439630134683518,51.72222222222223,14.555555555555555,21.444444444444443,13.740458015267176,-28.538167542517694,-0.16251091493521835,0.15338330610890952,tape
T+1,12%,15%,4.721839373975875,-6.267794792170048,22.694637856530793,0.7128527383151063,50.33333333333333,14.944444444444443,7.666666666666666,14.12639405204461,-29.094285809803814,-0.06181530985286134,0.09329161919842871,tape
T+1,12%,20%,7.092064383971157,-0.5551949721080321,19.59863642019436,0.6065896003372864,50.22222222222222,15.0,2.944444444444444,14.074074074074074,-26.72406079980853,0.016360013118369144,0.07758682937632816,tape
T+1,12%,0.5xEM,-32.45712810966708,-37.44114371530973,-24.306109908345196,-1.3643703805969536,77.16666666666666,8.444444444444445,75.55555555555556,14.473684210526317,-66.27325329344674,-0.9004631298921291,-0.19762735855459157,tape
T+1,12%,1xEM,-12.944844903293484,-18.094555399128303,-4.5228439899003865,-0.19880377536489047,67.94444444444444,11.0,60.38888888888889,15.151515151515152,-46.76097008707317,-0.4259078753799183,0.04806088504830745,tape
T+1,12%,1.5xEM,-5.126053024616598,-17.05463616886158,14.382332586103232,0.5666695398926609,62.16666666666667,12.222222222222221,47.72222222222222,14.545454545454545,-38.94217820839629,-0.28623433189761743,0.2133672076970665,tape
T+1,0.25xEM,-,16.40748116839616,10.703012661523637,25.736751039811395,1.5854256870366719,13.666666666666666,85.94444444444444,0.0,44.73173884938591,-17.40864401538355,0.2368548031929088,0.2966344903962923,tape
T+1,0.25xEM,5%,12.394062806315182,6.575660185737304,21.90966416383421,2.174903915109369,21.166666666666668,78.5,20.27777777777778,44.44444444444444,-21.42206237746453,0.17573313278388586,0.5313761336113824,tape
T+1,0.25xEM,8%,18.700524768730055,17.324911328008067,20.95024689652868,1.6767483279781215,16.666666666666664,82.94444444444444,12.722222222222221,44.809109176155395,-15.115600415049643,0.40213940868267234,0.4166919525171994,tape
T+1,0.25xEM,10%,19.991320222352297,16.499156788171423,25.70251576551487,1.865434239071607,15.222222222222223,84.38888888888889,9.277777777777779,44.5687952600395,-13.824804961427409,0.3581156692792446,0.455023812737551,tape
T+1,0.25xEM,15%,14.753611331080913,9.430936143750666,23.458484221634187,1.5690561371482938,13.88888888888889,85.72222222222223,3.166666666666667,44.65327284510693,-19.0625138526988,0.1947353586823939,0.36038428154669516,tape
T+1,0.25xEM,20%,16.848712257687037,11.98879273846276,24.79677975838033,1.599038129970508,13.777777777777779,85.83333333333333,1.4444444444444444,44.724919093851135,-16.967412926092667,0.25896069901961244,0.3444346822522546,tape
T+1,0.25xEM,0.5xEM,-7.013954346077831,-9.53955218686214,-2.883511025205106,-0.3842130445805834,35.72222222222222,64.05555555555556,35.44444444444444,43.97224631396357,-40.83007952985752,-0.5892843389759814,0.018883273766478838,tape
T+1,0.25xEM,1xEM,5.531956585922813,1.3097470331707288,12.43709285301517,1.2152062577933014,26.77777777777778,72.94444444444444,24.77777777777778,43.945163747143944,-28.28416859785689,-0.08333966170646817,0.3089430163504059,tape
T+1,0.25xEM,1.5xEM,6.091141006002655,3.225798120791179,10.77721421651688,0.9284700115359266,21.666666666666668,78.0,17.888888888888886,44.01709401709402,-27.72498417777705,0.036972814115692525,0.19355183189783312,tape
T+1,0.5xEM,-,12.579442455146417,8.572656791686125,19.132267617789392,0.9768687619616234,21.5,76.5,0.0,40.01452432824982,-21.236682728633287,0.20716738400305607,0.28108576367851723,tape
T+1,0.5xEM,5%,11.75276337980895,2.821016924293437,26.360026616720848,2.0210356056729446,30.388888888888886,68.44444444444444,28.555555555555557,40.0974025974026,-22.063361803970754,0.08601072414298962,0.628079331630695,tape
T+1,0.5xEM,8%,15.413000809797209,8.146334907405086,27.297138164075392,1.7070938514198706,24.666666666666668,73.66666666666667,17.333333333333336,40.346907993966816,-18.403124373982482,0.1438334563820702,0.5871523124521096,tape
T+1,0.5xEM,10%,13.674936781834019,5.820391481942718,26.520510866722145,1.5289999700306398,22.833333333333332,75.22222222222223,12.222222222222221,40.10339734121123,-20.141188401945676,0.0810942891302085,0.5226801030730452,tape
T+1,0.5xEM,15%,12.127043967675483,5.6598271133787295,22.703736831876764,1.2065142151969306,21.666666666666668,76.33333333333333,4.333333333333334,40.02911208151383,-21.68908121610422,0.13570494715208664,0.41211951565127825,tape
T+1,0.5xEM,20%,16.958616523639524,11.930520572039521,25.181725129696925,1.293368949093667,21.666666666666668,76.33333333333333,1.9444444444444444,40.02911208151383,-16.857508660140184,0.26744981727382905,0.4195383218474194,tape
T+1,0.5xEM,0.5xEM,-11.272014554013216,-14.420306502785362,-6.123197413781176,-0.6044349980966497,47.72222222222222,51.22222222222222,46.833333333333336,40.02169197396963,-45.0881397377929,-0.5825879719015746,0.0996650627439751,tape
T+1,0.5xEM,1xEM,4.295772147075008,-2.4940758104572285,15.400106215249993,1.1397705704227765,36.72222222222222,61.77777777777778,33.05555555555556,39.65827338129496,-29.520353036704677,-0.11759687196865012,0.4601193379493108,tape
T+1,0.5xEM,1.5xEM,7.464225295807156,1.7418772008719177,16.822736016221004,1.095608974226981,31.055555555555554,67.16666666666666,23.88888888888889,39.20595533498759,-26.351899887972547,0.07164071874095684,0.4138786350723225,tape
T+1,0.75xEM,-,7.292674612887659,-5.432366397620743,28.10361283944386,1.214891529678463,27.333333333333332,68.55555555555556,0.0,36.14262560777958,-26.52345057089205,-0.04166663721836605,0.4121672089941611,tape
T+1,0.75xEM,5%,2.0621659282243647,-16.121034932177245,31.799552986889967,2.0554434188610937,36.44444444444444,60.94444444444444,33.27777777777778,36.46308113035551,-31.753959255555337,-0.42400027939111407,0.6859635330052254,tape
T+1,0.75xEM,8%,6.717859181637474,-8.040070576416557,30.85344855169069,1.6446225862816297,30.61111111111111,65.77777777777779,20.0,36.57094594594595,-27.09826600214223,-0.23228089476439953,0.5989921967093043,tape
T+1,0.75xEM,10%,4.672762753271284,-9.459521034116278,27.78515073352297,1.3834976259997167,28.72222222222222,67.27777777777779,13.88888888888889,36.25103220478943,-29.143362430508414,-0.2562028745294572,0.5158881901052895,tape
T+1,0.75xEM,15%,6.55609269364846,-8.75077935132062,31.5894398008673,1.4374197533677207,27.611111111111107,68.27777777777779,5.166666666666667,36.12693246541904,-27.260032490131245,-0.16115381798765105,0.5234530761531323,tape
T+1,0.75xEM,20%,11.338377699508902,-1.4162302341726682,32.19767061593981,1.42791357197512,27.555555555555557,68.33333333333333,2.2777777777777777,36.17886178861789,-22.47774748427079,-0.01503521368985193,0.5092338788255433,tape
T+1,0.75xEM,0.5xEM,-21.38469698566906,-27.30032015069999,-11.710098046665314,-0.9608221666681092,54.72222222222223,43.27777777777778,53.72222222222223,36.2002567394095,-55.20082216944874,-0.97093003183405,0.05307560066958589,tape
T+1,0.75xEM,1xEM,-6.682080822131375,-17.904375137533012,11.671217494565001,0.7359198636854167,43.72222222222222,53.27777777777778,38.55555555555556,35.557872784150156,-40.49820600591107,-0.5179915970809372,0.4004244807652489,tape
T+1,0.75xEM,1.5xEM,-3.0439615233322184,-16.845512648062314,19.527535704081423,1.085565751106095,37.55555555555555,58.833333333333336,28.27777777777778,35.2219074598678,-36.86008670711191,-0.3656659311953966,0.4603727226457957,tape
T+3,-,-,40.91843253944606,13.95178235310816,85.0205529759606,2.078749258847388,51.83333333333333,0.0,0.0,0.0,0.0,0.24328930127895057,0.296519258760469,tape
T+3,-,5%,20.7334375696529,-6.187180943187357,64.76027633809005,2.3692600978076297,66.16666666666666,0.0,59.66666666666667,0.0,-20.184994969793163,-0.09606529240894393,0.4505813521452644,tape
T+3,-,8%,36.01391540451526,5.807447574298407,85.41453702435746,2.613544998941102,57.833333333333336,0.0,41.22222222222222,0.0,-4.904517134930777,0.12032986021331372,0.5044709867959369,tape
T+3,-,10%,30.35493343991011,-8.170249808714685,93.36024777184845,2.683286911654183,54.888888888888886,0.0,30.555555555555557,0.0,-10.563499099535953,-0.03954118459843596,0.5211106782489867,tape
T+3,-,15%,40.29403958789346,6.5618815505778,95.46068750543603,2.528075347749543,52.666666666666664,0.0,14.777777777777779,0.0,-0.624392951552606,0.18917967823598708,0.4508526179902108,tape
T+3,-,20%,42.110632539971455,14.040497096507712,88.01742798704171,2.2412262539972225,52.166666666666664,0.0,7.166666666666667,0.0,1.192200000525389,0.21349930700302022,0.4587129067666349,tape
T+3,-,0.5xEM,-16.76925079878421,-35.55141377187311,13.947698016648163,0.7228433785934508,81.83333333333334,0.0,80.66666666666666,0.0,-57.687683338230215,-0.5908866904817329,0.39668667687965775,tape
T+3,-,1xEM,0.6595571645205793,-24.11741162721586,41.18060275803391,1.5473415752689617,72.38888888888889,0.0,67.44444444444444,0.0,-40.25887537492546,-0.361908744103833,0.4276435818586463,tape
T+3,-,1.5xEM,6.983616798485342,-18.10720288622488,48.01794415986358,1.587153667952272,66.27777777777779,0.0,56.05555555555556,0.0,-33.9348157409607,-0.17897650662494904,0.3892796251040692,tape
T+3,2%,-,19.20359568144034,14.25020832135738,27.304523472381238,1.2524411062825305,19.944444444444446,79.11111111111111,0.0,40.30898876404495,-21.71483685800577,0.18885660931317952,0.3666302098327711,tape
T+3,2%,5%,3.37481395244633,-7.103071303164974,20.510681932706685,1.6297510274095062,31.277777777777775,68.11111111111111,30.11111111111111,39.9673735725938,-37.54361858699975,-0.3075204486727044,0.6014674160577036,tape
T+3,2%,8%,8.871092740898176,0.12251917875789675,23.178789181470183,1.4651509706132857,24.22222222222222,74.94444444444444,19.444444444444446,40.252038547071905,-32.04733979854792,-0.13550819865473496,0.4713902190682629,tape
T+3,2%,10%,12.869855049133417,5.046540163381393,25.664353917925506,1.4747858266354146,22.333333333333332,76.77777777777777,14.833333333333334,39.86975397973951,-28.048577490312685,-0.07394689291321778,0.49046677870641936,tape
T+3,2%,15%,16.340182917177447,4.583786641272723,35.56696862755162,1.7483949097662974,20.444444444444446,78.61111111111111,7.277777777777778,40.21201413427562,-24.57824962226866,0.0131520883922736,0.558627685021815,tape
T+3,2%,20%,17.58462074662611,9.872992696049593,30.196463400350787,1.4262143668892244,20.166666666666664,78.88888888888889,3.5000000000000004,40.352112676056336,-23.333811792819997,0.08776312157795235,0.4540467505136504,tape
T+3,2%,0.5xEM,-23.4371841619677,-24.62372057962926,-21.496684632644172,-2.5910093807240857,49.888888888888886,50.0,49.833333333333336,40.77777777777778,-64.35561670141375,-1.2626409611156395,-0.38579088849804505,tape
T+3,2%,1xEM,-8.044620195640334,-12.398557740419607,-0.9240517658915104,-0.08002339321245527,39.111111111111114,60.66666666666667,37.888888888888886,40.201465201465204,-48.963052735086414,-0.552382580887908,0.17809932989723215,tape
T+3,2%,1.5xEM,-5.126710753718267,-13.42864442057199,8.450536546246024,0.6094306301387118,32.111111111111114,67.55555555555556,29.666666666666668,40.29605263157895,-46.04514329316436,-0.4898642397041399,0.43670761066433733,tape
T+3,3%,-,14.846125429573403,20.142676226121715,6.183977201543434,0.2545876423063473,26.77777777777778,71.27777777777777,0.0,35.15198752922837,-26.072307109872668,0.24357424751756002,0.2013341755115256,tape
T+3,3%,5%,1.535957711647477,-8.567796519988171,18.05995987378072,1.2066387630792772,39.88888888888889,59.111111111111114,37.72222222222222,35.150375939849624,-39.38247482779859,-0.31234183353108347,0.5727792016512476,tape
T+3,3%,8%,8.189740178646272,1.133240425117436,19.73016510498844,1.0593232919222044,32.05555555555556,66.27777777777779,24.833333333333332,35.20536462699078,-32.72869236079978,-0.1280795302482715,0.4545349162531049,tape
T+3,3%,10%,9.700967762469434,4.073796517131293,18.903823225196668,0.9292150616205711,29.61111111111111,68.61111111111111,18.722222222222225,34.73684210526316,-31.217464776976644,-0.08194005911755352,0.4117042153261717,tape
T+3,3%,15%,14.794344232032161,10.372673572614298,22.025685559367076,0.9510125359061217,27.500000000000004,70.55555555555556,9.222222222222221,35.039370078740156,-26.12408830741391,0.09197058674287546,0.43501026851199254,tape
T+3,3%,20%,16.80537855707593,16.27878401334217,17.66658808174739,0.7285375016351145,27.111111111111114,70.94444444444444,4.277777777777778,35.160532498042286,-24.11305398237014,0.17623674886285592,0.4065022709065518,tape
T+3,3%,0.5xEM,-27.922781972984776,-28.0024816000686,-27.792438658998496,-2.69772363474827,58.77777777777777,41.0,58.72222222222222,36.043360433604335,-68.84121451243082,-1.083748339801274,-0.18587320082219647,tape
T+3,3%,1xEM,-11.767994254803474,-14.335956000334965,-7.568267651935731,-0.541736286813955,47.72222222222222,51.72222222222223,45.666666666666664,34.908700322234154,-52.68642679424953,-0.5057093938021842,0.2169989410965473,tape
T+3,3%,1.5xEM,-7.475767050211807,-12.59415958690889,0.8950154732005414,0.05452364283084823,40.61111111111111,58.5,36.72222222222222,35.04273504273504,-48.394199589657866,-0.3972512981029008,0.40555844967656085,tape
T+3,5%,-,-7.217898975180807,-8.121199102380794,-5.740613115616525,-0.18746901855376774,35.05555555555556,58.94444444444444,0.0,28.463713477851083,-48.13633151462684,-0.04779426861404643,0.05114846855655534,tape
T+3,5%,5%,-22.436770416430544,-37.29277362428495,1.859211403735458,0.09914921910669972,49.22222222222222,47.72222222222222,45.44444444444444,28.28870779976717,-63.35520295587659,-0.7846927684053152,0.32761204286879886,tape
T+3,5%,8%,-18.186874776416722,-34.964607657688994,9.251965089441464,0.4017204467894715,40.77777777777778,54.44444444444444,30.277777777777775,28.469387755102044,-59.105307315862746,-0.6011700819208298,0.31331214031901944,tape
T+3,5%,10%,-14.5424978699459,-30.1888314097973,11.046015400938474,0.4416465853126895,38.333333333333336,56.277777777777786,23.055555555555557,28.13425468904245,-55.46093040939195,-0.5047409015473416,0.320243170366116,tape
T+3,5%,15%,-10.744993636318222,-19.150205902429935,3.0011587813198335,0.10787567580000675,35.833333333333336,58.166666666666664,11.277777777777779,28.462273161413563,-51.66342617576426,-0.20860317163379888,0.2930501934965608,tape
T+3,5%,20%,-6.742526449395974,-11.901439967146045,1.6945253797794964,0.058115067321118506,35.44444444444444,58.55555555555556,5.388888888888889,28.46299810246679,-47.660958988842005,-0.14136587144289783,0.2923940206933996,tape
T+3,5%,0.5xEM,-41.75093513010315,-46.929096519092084,-33.28240471794992,-2.507741037734453,68.22222222222221,30.72222222222222,67.72222222222221,29.11392405063291,-82.66936766954917,-1.3459099226522035,-0.05409815449041404,tape
T+3,5%,1xEM,-31.07943330175525,-41.47032516992898,-14.085837083966009,-0.7895341268737824,57.111111111111114,40.833333333333336,54.0,28.435374149659864,-71.99786584120129,-0.9716209841646455,0.2062794517541637,tape
T+3,5%,1.5xEM,-29.705379417118404,-42.325862323618196,-9.065438851144346,-0.441609506269275,50.05555555555555,46.94444444444444,43.94444444444445,28.28402366863905,-70.62381195656442,-0.821551786328865,0.2488235725464547,tape
T+3,8%,-,0.010776937822847771,-4.800801501192379,7.879785892991255,0.2245971487422202,44.05555555555555,38.5,0.0,20.2020202020202,-40.907655601623205,-0.05440255500770583,-0.03835185469366768,tape
T+3,8%,5%,-14.115083448376215,-29.13191425697132,10.443920963337865,0.46201888357577,58.44444444444444,30.166666666666668,53.11111111111111,20.073664825046038,-55.0335159878223,-0.6175801015091996,0.324190557548151,tape
T+3,8%,8%,-7.436057995748799,-24.33023602818023,20.19321998701242,0.7412337380474799,49.888888888888886,34.94444444444444,35.94444444444444,20.03179650238474,-48.35449053519484,-0.4530599583757253,0.19856892238070348,tape
T+3,8%,10%,-7.847839816859629,-27.201035156162913,23.80299355649581,0.8111692898074718,47.16666666666667,36.44444444444444,26.833333333333332,19.664634146341463,-48.766272356305706,-0.44717283048606477,0.20907229300043403,tape
T+3,8%,15%,-3.360588126486197,-15.015443454163755,15.700134276172411,0.4853225262574687,44.77777777777778,37.888888888888886,13.0,20.234604105571847,-44.27902066593226,-0.1979106939171903,0.15408030471654383,tape
T+3,8%,20%,1.5778037045405244,-6.900023849018245,15.442713481004864,0.45822800446586165,44.388888888888886,38.166666666666664,6.222222222222222,20.232896652110625,-39.34062883490554,-0.14251135080653923,0.17839065520889438,tape
T+3,8%,0.5xEM,-35.75595034722281,-40.46050217938233,-28.0619761209824,-1.7255477137510653,76.16666666666667,18.833333333333332,75.22222222222223,19.76401179941003,-76.67438288666884,-1.0311513305527022,0.1064819562990213,tape
T+3,8%,1xEM,-20.817815429207045,-27.311436623588737,-10.197940064456908,-0.4790102248596786,66.05555555555556,25.38888888888889,61.88888888888889,19.25601750547046,-61.73624796865309,-0.5913422931149227,0.24089877540975274,tape
T+3,8%,1.5xEM,-18.059645871677642,-27.043138224024116,-3.3677557434623897,-0.13816803383382148,59.22222222222222,29.72222222222222,50.94444444444445,19.065420560747665,-58.978078411123704,-0.5532541770828295,0.23010930969810936,tape
T+3,12%,-,12.179769520279462,11.003562199311206,14.10337651518657,0.36433362110553835,49.05555555555556,21.27777777777778,0.0,13.054830287206268,-28.738663019166598,0.10734306321175789,-0.0620291423075968,tape
T+3,12%,5%,-1.358482946465182,-5.631929644967645,5.630448184175008,0.21558046381717494,63.5,16.38888888888889,57.111111111111114,12.54237288135593,-42.276915485911246,-0.25329970428679,0.12492326831899349,tape
T+3,12%,8%,7.247751529917468,-1.9421673430856121,22.27723817873803,0.7208979260976938,55.111111111111114,19.27777777777778,39.166666666666664,12.39193083573487,-33.670681009528565,-0.08600781799006282,0.09600847783444535,tape
T+3,12%,10%,5.225913354839788,-10.152579017406133,30.37639063126537,0.9217354371104272,52.33333333333333,20.166666666666664,29.055555555555557,12.121212121212121,-35.69251918460628,-0.19615388634913597,0.16215823051418962,tape
T+3,12%,15%,12.537800434272626,4.873112134594663,25.072876321154446,0.700046677706916,49.94444444444445,20.77777777777778,14.000000000000002,13.101604278074866,-28.380632105173426,0.04604822882184287,0.1315205323777122,tape
T+3,12%,20%,14.251841135031308,11.326531045618243,19.035986625330573,0.5140937177065191,49.44444444444444,21.0,6.666666666666667,12.962962962962962,-26.666591404414753,0.06405996656762365,0.14401394148667765,tape
T+3,12%,0.5xEM,-31.807559357670794,-35.44733054795184,-25.854961378836357,-1.3615552972298561,79.72222222222223,10.333333333333334,78.55555555555556,11.827956989247312,-72.72599189711683,-0.89234161735681,0.07331801934260658,tape
T+3,12%,1xEM,-15.43761791507137,-19.03885985194553,-9.548031907035584,-0.38847616044979794,70.11111111111111,14.055555555555554,65.33333333333333,12.25296442687747,-56.35605045451741,-0.4577682856379523,0.16121558900553665,tape
T+3,12%,1.5xEM,-7.167018748436972,-11.78766670383718,0.38973639970655916,0.014038937476214828,64.05555555555556,16.11111111111111,54.388888888888886,11.379310344827587,-48.08545128788301,-0.2994952433993786,0.15466842747601584,tape
T+3,0.25xEM,-,28.084295999584306,25.288950351579707,32.655893494197954,1.7455716373355998,12.277777777777779,87.55555555555556,0.0,45.17766497461929,-12.834136539861774,0.27505950870859686,0.47925723946570326,tape
T+3,0.25xEM,5%,12.060904750034094,5.5880610153602035,22.646799994002958,2.2349672999556103,20.88888888888889,79.05555555555556,20.72222222222222,44.975404075895995,-28.85752778941197,0.0475789342334533,0.5500969519904015,tape
T+3,0.25xEM,8%,20.376157187578546,18.85274955543449,22.867586653325116,1.7845304124823167,15.88888888888889,84.0,13.88888888888889,45.23809523809524,-20.54227535186753,0.31334323532398406,0.48811654563474305,tape
T+3,0.25xEM,10%,23.329887290635828,20.583519288710797,27.821385179582023,1.9512226631339846,14.277777777777779,85.55555555555556,10.777777777777779,45.064935064935064,-17.58854524881025,0.24243400342650773,0.5797764508398067,tape
T+3,0.25xEM,15%,22.534033080204036,15.929841130643027,33.33473938717277,1.9959176327169534,12.555555555555555,87.27777777777777,5.0,45.130490133672815,-18.384399459242033,0.18158517728293977,0.5859024226481869,tape
T+3,0.25xEM,20%,26.568109068305464,21.611268293180274,34.67468468443259,1.9342633325498886,12.38888888888889,87.44444444444444,2.888888888888889,45.1715374841169,-14.350323471140614,0.25269067667691814,0.564273165789978,tape
T+3,0.25xEM,0.5xEM,-7.271667339133806,-10.20046254849299,-2.4818221724365794,-0.32579335535704457,35.66666666666667,64.22222222222223,35.55555555555556,44.80968858131488,-48.190099878579865,-0.6974244829322456,0.1740560389552979,tape
